scale,tiles,n,m,run,seed,algorithm,objective_type,status,objective,runtime,bbox_width,bbox_height,num_tiles,total_crossovers,crossovers_needing_completion,total_tiles_completed,completion_rate,avg_tiles_per_incomplete
small,6,3,3,23,2242,genetic_greedy,square,success,6,0.087929034,6,6,6,12574,19,26,0.0015110545570224273,1.368421052631579
small,6,3,3,23,2242,genetic_stochastic,square,success,6,0.094436981,6,6,6,12719,59,98,0.004638729459863196,1.6610169491525424
small,6,3,3,24,2342,greedy,square,success,8,0.000608677,7,8,6,,,,,
small,6,3,3,24,2342,stochastic_greedy,square,success,8,0.000646263,8,7,6,,,,,
small,6,3,3,24,2342,genetic_greedy,square,success,7,0.100613526,7,7,6,12534,30,66,0.0023934897079942556,2.2
small,6,3,3,24,2342,genetic_stochastic,square,success,7,0.079749507,7,7,6,12546,132,222,0.010521281683405069,1.6818181818181819
small,6,3,3,25,2442,greedy,square,success,8,0.000694961,8,8,6,,,,,
small,6,3,3,25,2442,stochastic_greedy,square,success,7,0.000673383,7,7,6,,,,,
small,6,3,3,25,2442,genetic_greedy,square,success,8,0.288815515,8,8,6,12694,1799,2402,0.14172049787301086,1.3351862145636464
small,6,3,3,25,2442,genetic_stochastic,square,success,7,0.248278836,7,7,6,12622,2092,5099,0.16574235461891934,2.4373804971319313
small,6,3,3,26,2542,greedy,square,success,8,0.000742283,8,6,6,,,,,
small,6,3,3,26,2542,stochastic_greedy,square,success,8,0.000724407,8,7,6,,,,,
small,6,3,3,26,2542,genetic_greedy,square,success,7,0.220506586,6,7,6,12677,1369,2726,0.10799084957008756,1.9912344777209643
small,6,3,3,26,2542,genetic_stochastic,square,success,7,0.331743679,7,7,6,12562,4238,5710,0.3373666613596561,1.347333647947145
small,6,3,3,27,2642,greedy,square,success,7,0.00075009,7,7,6,,,,,
small,6,3,3,27,2642,stochastic_greedy,square,success,8,0.000593626,8,7,6,,,,,
small,6,3,3,27,2642,genetic_greedy,square,success,7,0.197689591,7,7,6,12566,1263,1944,0.10050931083877129,1.5391923990498813
small,6,3,3,27,2642,genetic_stochastic,square,success,7,0.251483796,7,7,6,12613,3045,3484,0.24141758503131688,1.1441707717569787
small,6,3,3,28,2742,greedy,square,success,8,0.000740664,8,8,6,,,,,
small,6,3,3,28,2742,stochastic_greedy,square,success,7,0.000527733,7,7,6,,,,,
small,6,3,3,28,2742,genetic_greedy,square,success,7,0.101383111,7,7,6,12654,109,156,0.008613877034929666,1.4311926605504588
small,6,3,3,28,2742,genetic_stochastic,square,success,7,0.435448225,7,7,6,12631,2417,6112,0.191354603752672,2.5287546545304096
small,6,3,3,29,2842,greedy,square,success,7,0.000665581,7,7,6,,,,,
small,6,3,3,29,2842,stochastic_greedy,square,success,8,0.0006263,8,7,6,,,,,
