scale,tiles,n,m,run,seed,algorithm,objective_type,status,objective,runtime,bbox_width,bbox_height,num_tiles,total_crossovers,crossovers_needing_completion,total_tiles_completed,completion_rate,avg_tiles_per_incomplete
small,8,5,5,7,642,genetic_greedy,area,success,195,0.841173,5,39,8,12596,125,298,0.00992378532867577,2.384
small,8,5,5,7,642,genetic_stochastic,area,success,195,3.424953,39,5,8,12554,995,4629,0.07925760713716744,4.6522613065326635
small,8,5,5,8,742,greedy,area,success,200,0.068717,5,40,8,,,,,
small,8,5,5,8,742,stochastic_greedy,area,success,200,0.062419,40,5,8,,,,,
small,8,5,5,8,742,genetic_greedy,area,success,195,1.203524,5,39,8,12647,485,830,0.038349015576816636,1.711340206185567
small,8,5,5,8,742,genetic_stochastic,area,success,195,2.816603,5,39,8,12589,901,3972,0.07157041861942966,4.408435072142065
small,8,5,5,9,842,greedy,area,success,190,0.047705,5,38,8,,,,,
small,8,5,5,9,842,stochastic_greedy,area,success,190,0.053542,5,38,8,,,,,
small,8,5,5,9,842,genetic_greedy,area,success,190,0.817763,5,38,8,12675,69,228,0.00544378698224852,3.3043478260869565
small,8,5,5,9,842,genetic_stochastic,area,success,190,3.199702,5,38,8,12593,1027,4432,0.08155324386563964,4.315481986368062
small,8,5,5,10,942,greedy,area,success,222,0.056664,37,6,8,,,,,
small,8,5,5,10,942,stochastic_greedy,area,success,222,0.054157,37,6,8,,,,,
small,8,5,5,10,942,genetic_greedy,area,success,190,0.741876,5,38,8,12443,23,122,0.0018484288354898336,5.304347826086956
small,8,5,5,10,942,genetic_stochastic,area,success,190,2.550624,5,38,8,12594,693,3329,0.05502620295378752,4.803751803751804
small,8,10,10,1,42,greedy,area,success,800,5.984999,10,80,8,,,,,
small,8,10,10,1,42,stochastic_greedy,area,success,800,5.960023,80,10,8,,,,,
small,8,10,10,1,42,genetic_greedy,area,success,800,55.910106,10,80,8,12619,314,900,0.02488311276646327,2.8662420382165603
small,8,10,10,1,42,genetic_stochastic,area,success,800,88.617777,80,10,8,12639,568,2500,0.044940264261413086,4.401408450704225
small,8,10,10,2,142,greedy,area,success,800,5.975647,10,80,8,,,,,
small,8,10,10,2,142,stochastic_greedy,area,success,800,5.981121,80,10,8,,,,,
small,8,10,10,2,142,genetic_greedy,area,success,790,45.672485,10,79,8,12635,72,257,0.005698456667985754,3.5694444444444446
small,8,10,10,2,142,genetic_stochastic,area,success,790,103.89837,10,79,8,12579,862,3830,0.06852690992924716,4.443155452436195
small,8,10,10,3,242,greedy,area,success,800,5.981604,10,80,8,,,,,
small,8,10,10,3,242,stochastic_greedy,area,success,800,5.957544,80,10,8,,,,,
small,8,10,10,3,242,genetic_greedy,area,success,800,59.889075,10,80,8,12629,329,992,0.026051152110222502,3.0151975683890577
small,8,10,10,3,242,genetic_stochastic,area,success,800,110.343217,10,80,8,12622,821,3659,0.06504515924576137,4.456760048721072
small,8,10,10,4,342,greedy,area,success,800,5.978055,10,80,8,,,,,
