scale,tiles,n,m,run,seed,algorithm,objective_type,status,objective,runtime,bbox_width,bbox_height,num_tiles,total_crossovers,crossovers_needing_completion,total_tiles_completed,completion_rate,avg_tiles_per_incomplete
small,10,3,3,6,542,genetic_stochastic,square,success,8,0.222590808,8,8,10,12589,478,1911,0.037969656048931606,3.997907949790795
small,10,3,3,7,642,greedy,square,success,9,0.00088787,9,9,10,,,,,
small,10,3,3,7,642,stochastic_greedy,square,success,9,0.000965574,9,8,10,,,,,
small,10,3,3,7,642,genetic_greedy,square,success,8,0.168618309,8,8,10,12663,298,1286,0.02353312801073995,4.315436241610739
small,10,3,3,7,642,genetic_stochastic,square,success,8,0.200781246,8,8,10,12518,474,2184,0.0378654737178463,4.6075949367088604
small,10,3,3,8,742,greedy,square,success,9,0.00109855,7,9,10,,,,,
small,10,3,3,8,742,stochastic_greedy,square,success,9,0.000857688,8,9,10,,,,,
small,10,3,3,8,742,genetic_greedy,square,success,8,0.087921483,8,8,10,12540,25,74,0.001993620414673046,2.96
small,10,3,3,8,742,genetic_stochastic,square,success,8,0.20768265,8,8,10,12690,631,2029,0.04972419227738377,3.215530903328051
small,10,3,3,9,842,greedy,square,success,9,0.001192151,9,9,10,,,,,
small,10,3,3,9,842,stochastic_greedy,square,success,9,0.000833689,9,9,10,,,,,
small,10,3,3,9,842,genetic_greedy,square,success,8,0.094362005,8,8,10,12650,76,429,0.006007905138339921,5.644736842105263
small,10,3,3,9,842,genetic_stochastic,square,success,8,0.179472785,7,8,10,12549,548,1627,0.04366881823252849,2.968978102189781
small,10,3,3,10,942,greedy,square,success,10,0.001210214,8,10,10,,,,,
small,10,3,3,10,942,stochastic_greedy,square,success,9,0.00074952,9,9,10,,,,,
small,10,3,3,10,942,genetic_greedy,square,success,8,0.203674168,8,8,10,12645,464,1878,0.03669434559114274,4.047413793103448
small,10,3,3,10,942,genetic_stochastic,square,success,8,0.222420989,8,8,10,12619,740,2234,0.05864173072351216,3.018918918918919
small,10,5,5,1,42,greedy,square,success,18,0.004236,18,17,10,,,,,
small,10,5,5,1,42,stochastic_greedy,square,success,19,0.009778,19,19,10,,,,,
small,10,5,5,1,42,genetic_greedy,square,success,17,1.506747,17,17,10,12502,153,964,0.012238041913293873,6.300653594771242
small,10,5,5,1,42,genetic_stochastic,square,success,16,2.107053,16,16,10,12513,363,2079,0.029009829777031888,5.7272727272727275
small,10,5,5,2,142,greedy,square,success,18,0.001972,18,17,10,,,,,
small,10,5,5,2,142,stochastic_greedy,square,success,18,0.002223,18,16,10,,,,,
small,10,5,5,2,142,genetic_greedy,square,success,16,1.460435,16,16,10,12583,232,1365,0.01843757450528491,5.883620689655173
small,10,5,5,2,142,genetic_stochastic,square,success,17,6.084791,17,17,10,12712,1170,6448,0.09203901825047199,5.511111111111111
small,10,5,5,3,242,greedy,square,success,18,0.002148,18,17,10,,,,,
small,10,5,5,3,242,stochastic_greedy,square,success,18,0.002636,18,18,10,,,,,
small,10,5,5,3,242,genetic_greedy,square,success,16,0.60447,16,16,10,12588,88,432,0.0069907848744836356,4.909090909090909
small,10,5,5,3,242,genetic_stochastic,square,success,17,24.281681,17,17,10,12465,3728,23935,0.29907741676694743,6.420332618025751
small,10,5,5,4,342,greedy,square,success,19,0.002241,19,19,10,,,,,
small,10,5,5,4,342,stochastic_greedy,square,success,18,0.002524,17,18,10,,,,,
small,10,5,5,4,342,genetic_greedy,square,success,17,1.498528,17,17,10,12720,123,892,0.009669811320754717,7.252032520325203
small,10,5,5,4,342,genetic_stochastic,square,success,16,2.082362,16,16,10,12615,466,2243,0.036940150614348,4.813304721030043
small,10,5,5,5,442,greedy,square,success,17,0.002147,17,17,10,,,,,
small,10,5,5,5,442,stochastic_greedy,square,success,18,0.002189,17,18,10,,,,,
small,10,5,5,5,442,genetic_greedy,square,success,17,2.188109,16,17,10,12485,342,1962,0.027392871445734882,5.7368421052631575
small,10,5,5,5,442,genetic_stochastic,square,success,17,13.930589,17,16,10,12673,2893,14323,0.22828059654383334,4.950916004147944
small,10,5,5,6,542,greedy,square,success,18,0.0019,17,18,10,,,,,
small,10,5,5,6,542,stochastic_greedy,square,success,18,0.002243,16,18,10,,,,,
small,10,5,5,6,542,genetic_greedy,square,success,17,1.417943,17,17,10,12606,297,1299,0.02356020942408377,4.373737373737374
small,10,5,5,6,542,genetic_stochastic,square,success,16,1.722438,16,16,10,12611,396,1894,0.031401157719451275,4.782828282828283
small,10,5,5,7,642,greedy,square,success,17,0.001971,17,17,10,,,,,
small,10,5,5,7,642,stochastic_greedy,square,success,18,0.002441,18,18,10,,,,,
small,10,5,5,7,642,genetic_greedy,square,success,16,2.901222,16,16,10,12636,2006,3285,0.15875276986388098,1.6375872382851446
small,10,5,5,7,642,genetic_stochastic,square,success,17,2.486324,16,17,10,12704,507,2630,0.03990869017632242,5.187376725838265
small,10,5,5,8,742,greedy,square,success,19,0.002169,19,19,10,,,,,
small,10,5,5,8,742,stochastic_greedy,square,success,19,0.00253,18,19,10,,,,,
small,10,5,5,8,742,genetic_greedy,square,success,17,1.177418,17,17,10,12636,128,786,0.010129787907565685,6.140625
small,10,5,5,8,742,genetic_stochastic,square,success,16,5.097362,16,16,10,12530,2801,5732,0.22354349561053471,2.046411995715816
small,10,5,5,9,842,greedy,square,success,17,0.002202,17,17,10,,,,,
small,10,5,5,9,842,stochastic_greedy,square,success,18,0.003711,17,18,10,,,,,
small,10,5,5,9,842,genetic_greedy,square,success,17,2.748639,16,17,10,12624,335,2235,0.02653675538656527,6.6716417910447765
small,10,5,5,9,842,genetic_stochastic,square,success,16,2.932838,16,16,10,12653,693,3501,0.05476961985299929,5.0519480519480515
small,10,5,5,10,942,greedy,square,success,18,0.001984,18,18,10,,,,,
small,10,5,5,10,942,stochastic_greedy,square,success,18,0.002365,18,18,10,,,,,
small,10,5,5,10,942,genetic_greedy,square,success,17,2.356876,16,17,10,12604,410,2179,0.032529355760076165,5.314634146341463
small,10,5,5,10,942,genetic_stochastic,square,success,17,6.191248,15,17,10,12707,2702,7980,0.21263870307704416,2.9533678756476682
small,10,10,10,1,42,greedy,square,success,40,0.026204,38,40,10,,,,,
small,10,10,10,1,42,stochastic_greedy,square,success,40,0.025484,40,40,10,,,,,
small,10,10,10,1,42,genetic_greedy,square,success,38,140.192713,36,38,10,12622,1933,4838,0.15314530185390587,2.502845318158303
small,10,10,10,1,42,genetic_stochastic,square,success,37,98.273797,37,37,10,12594,616,3148,0.04891218040336668,5.1103896103896105
small,10,10,10,2,142,greedy,square,success,38,0.023226,37,38,10,,,,,
small,10,10,10,2,142,stochastic_greedy,square,success,40,0.027873,40,36,10,,,,,
small,10,10,10,2,142,genetic_greedy,square,success,37,30.009132,37,37,10,12599,116,651,0.00920707992697833,5.612068965517241
small,10,10,10,2,142,genetic_stochastic,square,success,37,63.232086,37,37,10,12540,531,2218,0.042344497607655504,4.1770244821092275
small,10,10,10,3,242,greedy,square,success,39,0.026966,39,39,10,,,,,
small,10,10,10,3,242,stochastic_greedy,square,success,39,0.030231,39,37,10,,,,,
small,10,10,10,3,242,genetic_greedy,square,success,37,76.754052,37,37,10,12606,662,3083,0.05251467555132477,4.657099697885196
small,10,10,10,3,242,genetic_stochastic,square,success,37,126.664501,37,37,10,12642,828,4213,0.06549596582819174,5.088164251207729
small,10,10,10,4,342,greedy,square,success,39,0.021189,39,39,10,,,,,
small,10,10,10,4,342,stochastic_greedy,square,success,39,0.025395,38,39,10,,,,,
small,10,10,10,4,342,genetic_greedy,square,success,37,55.113068,37,37,10,12524,1591,2636,0.1270360907058448,1.6568196103079824
small,10,10,10,4,342,genetic_stochastic,square,success,37,127.364633,36,37,10,12586,689,3807,0.05474336564436676,5.5253991291727145
small,10,10,10,5,442,greedy,square,success,39,0.026271,39,39,10,,,,,
small,10,10,10,5,442,stochastic_greedy,square,success,39,0.02616,39,38,10,,,,,
small,10,10,10,5,442,genetic_greedy,square,success,36,34.757037,36,36,10,12646,286,1189,0.022615846908113236,4.1573426573426575
small,10,10,10,5,442,genetic_stochastic,square,success,37,100.344024,37,37,10,12624,694,3365,0.05497465145754119,4.848703170028818
small,10,10,10,6,542,greedy,square,success,40,0.025647,40,40,10,,,,,
small,10,10,10,6,542,stochastic_greedy,square,success,40,0.028355,40,35,10,,,,,
small,10,10,10,6,542,genetic_greedy,square,success,38,35.385903,37,38,10,12523,398,1096,0.03178152199952088,2.7537688442211055
small,10,10,10,6,542,genetic_stochastic,square,success,37,122.556375,37,37,10,12639,895,4135,0.07081256428514913,4.620111731843576
small,10,10,10,7,642,greedy,square,success,40,0.024262,36,40,10,,,,,
small,10,10,10,7,642,stochastic_greedy,square,success,40,0.031287,38,40,10,,,,,
small,10,10,10,7,642,genetic_greedy,square,success,37,75.692266,37,37,10,12474,702,2734,0.05627705627705628,3.8945868945868947
small,10,10,10,7,642,genetic_stochastic,square,success,36,65.773591,36,36,10,12581,1061,2594,0.08433351879818775,2.4448633364750236
small,10,10,10,8,742,greedy,square,success,42,0.028334,41,42,10,,,,,
small,10,10,10,8,742,stochastic_greedy,square,success,40,0.02666,36,40,10,,,,,
small,10,10,10,8,742,genetic_greedy,square,success,37,68.74051,37,37,10,12561,406,2153,0.032322267335403235,5.302955665024631
small,10,10,10,8,742,genetic_stochastic,square,success,37,202.494488,37,37,10,12532,850,5372,0.06782636450686243,6.32
small,10,10,10,9,842,greedy,square,success,38,0.020248,38,38,10,,,,,
small,10,10,10,9,842,stochastic_greedy,square,success,39,0.020681,37,39,10,,,,,
small,10,10,10,9,842,genetic_greedy,square,success,37,39.508264,37,36,10,12541,452,1770,0.03604178295191771,3.915929203539823
small,10,10,10,9,842,genetic_stochastic,square,success,37,136.343967,37,37,10,12652,1742,4825,0.1376857413847613,2.769804822043628
small,10,10,10,10,942,greedy,square,success,41,0.021307,41,41,10,,,,,
small,10,10,10,10,942,stochastic_greedy,square,success,39,0.02977,39,39,10,,,,,
small,10,10,10,10,942,genetic_greedy,square,success,37,32.608334,37,37,10,12556,175,934,0.013937559732398854,5.337142857142857
small,10,10,10,10,942,genetic_stochastic,square,success,37,76.637522,37,37,10,12570,356,2002,0.02832140015910899,5.623595505617978
