scale,tiles,n,m,run,seed,algorithm,objective_type,status,objective,runtime,bbox_width,bbox_height,num_tiles,total_crossovers,crossovers_needing_completion,total_tiles_completed,completion_rate,avg_tiles_per_incomplete
medium,20,3,3,6,542,genetic_stochastic,square,success,10,3.130540652,10,10,20,28305,4609,37988,0.16283342165695106,8.242134953352137
medium,20,3,3,7,642,greedy,square,success,11,0.001445791,10,11,20,,,,,
medium,20,3,3,7,642,stochastic_greedy,square,success,12,0.001414751,11,12,20,,,,,
medium,20,3,3,7,642,genetic_greedy,square,success,10,1.28406241,10,10,20,28470,3323,11169,0.11671935370565507,3.36111947035811
medium,20,3,3,7,642,genetic_stochastic,square,success,10,1.033373253,10,10,20,28268,665,8022,0.02352483373425782,12.063157894736841
medium,20,3,3,8,742,greedy,square,success,11,0.001694013,10,11,20,,,,,
medium,20,3,3,8,742,stochastic_greedy,square,success,11,0.00146472,11,11,20,,,,,
medium,20,3,3,8,742,genetic_greedy,square,success,10,0.711966619,10,10,20,28502,421,2982,0.014770893270647675,7.0831353919239906
medium,20,3,3,8,742,genetic_stochastic,square,success,10,1.114845725,10,10,20,28379,852,9856,0.030022199513724937,11.568075117370892
medium,20,3,3,9,842,greedy,square,success,12,0.001760485,11,12,20,,,,,
medium,20,3,3,9,842,stochastic_greedy,square,success,11,0.00155629,11,11,20,,,,,
medium,20,3,3,9,842,genetic_greedy,square,success,10,0.70715668,10,10,20,28484,236,3167,0.008285353180733044,13.419491525423728
medium,20,3,3,9,842,genetic_stochastic,square,success,10,2.111642098,10,10,20,28352,1582,17942,0.05579853273137698,11.341340075853351
medium,20,3,3,10,942,greedy,square,success,11,0.001490108,10,11,20,,,,,
medium,20,3,3,10,942,stochastic_greedy,square,success,11,0.001316204,11,11,20,,,,,
medium,20,3,3,10,942,genetic_greedy,square,success,10,0.778044503,10,10,20,28478,247,3561,0.00867336189339139,14.417004048582996
medium,20,3,3,10,942,genetic_stochastic,square,success,10,1.045500493,10,10,20,28272,609,7443,0.021540747028862477,12.22167487684729
medium,20,3,3,11,1042,greedy,square,success,12,0.001637723,12,12,20,,,,,
medium,20,3,3,11,1042,stochastic_greedy,square,success,11,0.001521695,11,11,20,,,,,
medium,20,3,3,11,1042,genetic_greedy,square,success,10,0.66098932,10,10,20,28361,199,2340,0.007016677832234406,11.758793969849247
medium,20,3,3,11,1042,genetic_stochastic,square,success,11,9.842393188,11,11,20,28339,7088,95145,0.2501146829457638,13.42339164785553
medium,20,3,3,12,1142,greedy,square,success,11,0.001727398,11,11,20,,,,,
medium,20,3,3,12,1142,stochastic_greedy,square,success,12,0.001568065,11,12,20,,,,,
medium,20,3,3,12,1142,genetic_greedy,square,success,10,1.229620801,10,10,20,28407,932,11067,0.032808814728764034,11.874463519313304
medium,20,3,3,12,1142,genetic_stochastic,square,success,10,1.41539585,10,10,20,28364,1234,13945,0.04350585248907065,11.30064829821718
medium,20,3,3,13,1242,greedy,square,success,11,0.001609744,10,11,20,,,,,
medium,20,3,3,13,1242,stochastic_greedy,square,success,12,0.001543418,12,10,20,,,,,
medium,20,3,3,13,1242,genetic_greedy,square,success,10,1.0901983,10,10,20,28427,1007,7658,0.03542406866711225,7.604766633565045
medium,20,3,3,13,1242,genetic_stochastic,square,success,10,2.26899454,10,10,20,28285,2669,24416,0.0943609687113311,9.147995503934057
medium,20,3,3,14,1342,greedy,square,success,11,0.001766846,10,11,20,,,,,
medium,20,3,3,14,1342,stochastic_greedy,square,success,12,0.001325726,11,12,20,,,,,
medium,20,3,3,14,1342,genetic_greedy,square,success,10,0.911098412,10,10,20,28263,431,5669,0.015249619644057601,13.153132250580047
medium,20,3,3,14,1342,genetic_stochastic,square,success,10,1.228858176,10,10,20,28324,1539,11373,0.054335545826860614,7.389863547758285
medium,20,3,3,15,1442,greedy,square,success,11,0.001344105,11,11,20,,,,,
medium,20,3,3,15,1442,stochastic_greedy,square,success,11,0.001582763,11,11,20,,,,,
medium,20,3,3,15,1442,genetic_greedy,square,success,11,1.898489232,10,11,20,28254,4567,18702,0.16164082961704537,4.0950295598861395
medium,20,3,3,15,1442,genetic_stochastic,square,success,11,6.193184385,11,11,20,28371,5957,62806,0.20996792499383174,10.543226456269934
medium,20,3,3,16,1542,greedy,square,success,11,0.001550087,11,11,20,,,,,
medium,20,3,3,16,1542,stochastic_greedy,square,success,11,0.001359723,11,11,20,,,,,
medium,20,3,3,16,1542,genetic_greedy,square,success,10,0.72621449,10,10,20,28263,187,2967,0.006616424300321976,15.866310160427808
medium,20,3,3,16,1542,genetic_stochastic,square,success,10,6.594132132,10,10,20,28294,6534,78492,0.23093235314907753,12.01285583103765
medium,20,3,3,17,1642,greedy,square,success,11,0.001695426,11,11,20,,,,,
medium,20,3,3,17,1642,stochastic_greedy,square,success,12,0.001744791,12,11,20,,,,,
medium,20,3,3,17,1642,genetic_greedy,square,success,10,1.022926832,10,10,20,28283,956,8532,0.03380122334971538,8.92468619246862
medium,20,3,3,17,1642,genetic_stochastic,square,success,10,1.430926927,10,10,20,28491,4316,18161,0.15148643431258993,4.207831325301205
medium,20,3,3,18,1742,greedy,square,success,12,0.001799933,11,12,20,,,,,
medium,20,3,3,18,1742,stochastic_greedy,square,success,12,0.00200972,11,12,20,,,,,
medium,20,3,3,18,1742,genetic_greedy,square,success,10,0.861328912,10,10,20,28361,475,5394,0.01674835160960474,11.35578947368421
medium,20,3,3,18,1742,genetic_stochastic,square,success,10,2.380136242,10,10,20,28476,13617,41848,0.4781921618204804,3.073217301902034
medium,20,3,3,19,1842,greedy,square,success,12,0.001791856,10,12,20,,,,,
medium,20,3,3,19,1842,stochastic_greedy,square,success,12,0.00166558,11,12,20,,,,,
medium,20,3,3,19,1842,genetic_greedy,square,success,10,1.170408839,10,10,20,28447,1872,9844,0.06580658768938728,5.2585470085470085
