scale,tiles,n,m,run,seed,algorithm,objective,runtime,bbox_width,bbox_height,num_tiles,total_crossovers,crossovers_needing_completion,total_tiles_completed,completion_rate,avg_tiles_per_incomplete
medium,50,3,3,11,1042,stochastic_greedy,16,1.678196882,16,16,50,,,,,
medium,50,3,3,11,1042,genetic_greedy,14,31.038078111,14,14,50,12548,525,20416,0.041839336946126876,38.88761904761905
medium,50,3,3,11,1042,genetic_stochastic,15,49.631355349,15,15,50,12616,839,33389,0.06650285351934052,39.796185935637666
medium,50,3,3,12,1142,greedy,15,1.485661959,14,15,50,,,,,
medium,50,3,3,12,1142,stochastic_greedy,17,1.338274779,16,17,50,,,,,
medium,50,3,3,12,1142,genetic_greedy,15,46.912738918,15,15,50,12613,792,31277,0.06279235709188932,39.49116161616162
medium,50,3,3,12,1142,genetic_stochastic,14,59.860950376,14,14,50,12610,1395,48348,0.1106264869151467,34.65806451612903
medium,50,3,3,13,1242,greedy,15,0.582071379,15,15,50,,,,,
medium,50,3,3,13,1242,stochastic_greedy,16,1.669163348,16,15,50,,,,,
medium,50,3,3,13,1242,genetic_greedy,14,32.387226639,13,14,50,12691,500,20611,0.039397998581672054,41.222
medium,50,3,3,13,1242,genetic_stochastic,14,35.822404514,14,14,50,12607,626,24704,0.0496549535972079,39.46325878594249
medium,50,3,3,14,1342,greedy,15,1.551376578,15,15,50,,,,,
medium,50,3,3,14,1342,stochastic_greedy,17,1.640310937,17,17,50,,,,,
medium,50,3,3,14,1342,genetic_greedy,14,43.107098552,14,14,50,12710,879,30630,0.06915814319433516,34.846416382252556
medium,50,3,3,14,1342,genetic_stochastic,14,105.188773339,14,14,50,12541,3908,97450,0.3116178933099434,24.936028659160694
medium,50,3,3,15,1442,greedy,15,1.772466627,15,15,50,,,,,
medium,50,3,3,15,1442,stochastic_greedy,16,1.893436328,16,15,50,,,,,
medium,50,3,3,15,1442,genetic_greedy,14,24.548252489,14,14,50,12458,322,13080,0.025846845400545833,40.62111801242236
medium,50,3,3,15,1442,genetic_stochastic,15,34.983774888,15,15,50,12683,527,21065,0.04155168335567295,39.97153700189753
medium,50,3,3,16,1542,greedy,16,1.289183396,15,16,50,,,,,
medium,50,3,3,16,1542,stochastic_greedy,15,2.024774841,15,15,50,,,,,
medium,50,3,3,16,1542,genetic_greedy,14,27.627446675,14,14,50,12643,349,14066,0.027604207862058056,40.30372492836676
medium,50,3,3,16,1542,genetic_stochastic,14,35.658238829,14,14,50,12499,633,23999,0.05064405152412193,37.913112164297
medium,50,3,3,17,1642,greedy,15,0.178021202,15,15,50,,,,,
medium,50,3,3,17,1642,stochastic_greedy,16,1.853908241,16,15,50,,,,,
medium,50,3,3,17,1642,genetic_greedy,14,28.324450232,14,14,50,12536,400,16088,0.03190810465858328,40.22
medium,50,3,3,17,1642,genetic_stochastic,14,70.952207048,14,13,50,12669,1255,49654,0.09906069934485752,39.56494023904382
medium,50,3,3,18,1742,greedy,15,2.094698455,15,15,50,,,,,
medium,50,3,3,18,1742,stochastic_greedy,16,2.042984549,15,16,50,,,,,
medium,50,3,3,18,1742,genetic_greedy,14,22.908164502,14,14,50,12612,263,10915,0.02085315572470663,41.50190114068441
medium,50,3,3,18,1742,genetic_stochastic,15,73.751171363,15,15,50,12708,1581,58684,0.12440982058545798,37.11827956989247
medium,50,3,3,19,1842,greedy,16,1.570590522,15,16,50,,,,,
medium,50,3,3,19,1842,stochastic_greedy,16,1.825161897,15,16,50,,,,,
medium,50,3,3,19,1842,genetic_greedy,15,52.299853337,15,14,50,12512,962,37028,0.07688618925831202,38.49064449064449
medium,50,3,3,19,1842,genetic_stochastic,15,54.985245687,14,15,50,12620,959,38484,0.0759904912836767,40.129301355578725
medium,50,3,3,20,1942,greedy,16,1.843549179,16,16,50,,,,,
medium,50,3,3,20,1942,stochastic_greedy,15,1.994225134,14,15,50,,,,,
medium,50,3,3,20,1942,genetic_greedy,14,27.7409775,14,14,50,12630,406,16343,0.03214568487727633,40.25369458128079
medium,50,3,3,20,1942,genetic_stochastic,14,42.775598476,14,14,50,12612,1031,32873,0.0817475420234697,31.884578079534432
medium,50,3,3,21,2042,greedy,15,1.834664671,15,15,50,,,,,
medium,50,3,3,21,2042,stochastic_greedy,16,1.710402958,16,16,50,,,,,
medium,50,3,3,21,2042,genetic_greedy,14,40.015783599,14,14,50,12638,733,28974,0.05799968349422377,39.52796725784447
medium,50,3,3,21,2042,genetic_stochastic,14,37.049090898,14,14,50,12590,636,24780,0.05051628276409849,38.9622641509434
